dataset,seed,draw,target_h,measured_h,reliability_gain
credit,19,3,0.0,0.040745340258458496,0.0006919377689809103
credit,19,4,0.0,0.03915142444221383,0.0003232062055591456
credit,19,5,0.0,0.042210828264907525,-0.0004931516514026235
credit,19,6,0.0,0.03855567656807821,-0.0006297277249905919
credit,19,7,0.0,0.04094582173499251,0.00012442008798074777
credit,19,8,0.0,0.04124216456105524,-0.0011850894203835338
credit,19,9,0.0,0.04042316236741385,-0.00232012478238397
credit,19,10,0.0,0.03925227277696946,0.00030652151943155737
credit,19,11,0.0,0.04191462782178433,-0.00010773540185304853
credit,19,12,0.0,0.03793010105143346,-0.0007541478129713397
credit,19,13,0.0,0.04135331454785279,-0.0009696186166774368
credit,19,14,0.0,0.04036364054838251,0.00233680946851178
credit,19,15,0.0,0.041059257448094556,0.0002609961615687162
credit,19,16,0.0,0.039374375167422516,-0.0003232062055591456
credit,19,17,0.0,0.03986868563249691,-0.0007996731708340699
credit,19,18,0.0,0.039909878912828406,-0.00015326075971577868
credit,19,19,0.0,0.04124846145791865,-0.0016448716995306478
credit,19,0,0.5,0.03882062798638686,-0.0004309416074121941
credit,19,1,0.5,0.041576397328184606,0.0
credit,19,2,0.5,0.03953747258626224,0.0
credit,19,3,0.5,0.039732638012849514,0.0005386770092652426
credit,19,4,0.5,0.04015668401462768,-6.221004399031838e-05
credit,19,5,0.5,0.04268529362310087,0.00019878611757839781
credit,19,6,0.5,0.037901805220674975,-0.001060669332402786
credit,19,7,0.5,0.03996484659014759,0.0001699454458433669
credit,19,8,0.5,0.04273185936551562,-0.001060669332402897
credit,19,9,0.5,0.041610602554615815,-0.001474926253687281
credit,19,10,0.5,0.04034194033289639,-1.6684686127588222e-05
credit,19,11,0.5,0.042399026555346137,0.0006919377689810213
credit,19,12,0.5,0.03703609732762711,-0.0015538209838054096
credit,19,13,0.5,0.040772139888968224,-6.221004399031838e-05
credit,19,14,0.5,0.04003395689971029,0.001860342503236856
credit,19,15,0.5,0.040593481140664904,0.0002609961615688272
credit,19,16,0.5,0.03952005493530708,-0.0001699454458433669
credit,19,17,0.5,0.04085625149836355,0.0
credit,19,18,0.5,0.039485346306826624,0.00036873156342187574
credit,19,19,0.5,0.040323156761210774,-0.0009529339305497375
credit,19,0,1.0,0.03900095433290274,-1.6684686127810266e-05
credit,19,1,1.0,0.04118687454453137,0.0007996731708340699
credit,19,2,1.0,0.03967370520777936,-0.00036873156342187574
credit,19,3,1.0,0.03849324147653378,-0.0003687315634217647
credit,19,4,1.0,0.041151837816888824,0.0006297277249905919
credit,19,5,1.0,0.043062507825286526,0.0011061946902655162
credit,19,6,1.0,0.03716090229353703,-4.552535786261913e-05
credit,19,7,1.0,0.03888434606039756,-0.0006752530828533221
credit,19,8,1.0,0.044244642744701836,-0.0016448716995307588
credit,19,9,1.0,0.04308204224630632,-0.001690397057393378
credit,19,10,1.0,0.041469690503065745,-0.0011684047342558346
credit,19,11,1.0,0.043003518706475105,0.00010773540185304853
credit,19,12,1.0,0.0358589603267987,-0.0021380233509332713
credit,19,13,1.0,0.04013616634629185,-6.22100439904294e-05
credit,19,14,1.0,0.03975793172282263,0.0022290740666587316
credit,19,15,1.0,0.04010239025780005,0.00036873156342187574
credit,19,16,1.0,0.0396899984899539,-0.0009074085726871184
credit,19,17,1.0,0.04203736469232686,0.00015326075971566766
credit,19,18,1.0,0.038889105450170075,0.0005842023671278618
credit,19,19,1.0,0.039302175677672635,-0.0013838755379619316
credit,19,0,1.5,0.03915839670709766,0.0006752530828532111
credit,19,1,1.5,0.04089875420712001,0.00021547080370609706
credit,19,2,1.5,0.03986793698033144,-0.001520451611550122
credit,19,3,1.5,0.03696610927348046,0.0002609961615687162
credit,19,4,1.5,0.04215968032105092,0.001060669332402786
credit,19,5,1.5,0.043359273113872485,0.0009984592884124677
credit,19,6,1.5,0.0363209570944964,-0.00036873156342187574
credit,19,7,1.5,0.037683663357246246,-0.0011684047342559456
credit,19,8,1.5,0.045834039204954775,-0.0009529339305497375
credit,19,9,1.5,0.044919992773835876,-0.0011517200481281353
credit,19,10,1.5,0.042661498604048054,-0.0007541478129713397
credit,19,11,1.5,0.043754157645816694,-0.0001699454458433669
credit,19,12,1.5,0.03431512571488995,-0.00144608558195225
credit,19,13,1.5,0.03943866353455003,-0.0006919377689809103
credit,19,14,1.5,0.03952831600717825,0.0013838755379619316
credit,19,15,1.5,0.03965931892487301,0.00047646696527481325
credit,19,16,1.5,0.039886938127277345,-0.00036873156342187574
credit,19,17,1.5,0.04345536964191444,-0.00027768084769652646
credit,19,18,1.5,0.0380621181363407,4.5525357862730154e-05
credit,19,19,1.5,0.03816521289576703,-0.0003687315634217647
credit,19,0,2.0,0.03929616065150366,0.0007374631268437515
credit,19,1,2.0,0.04068938470594509,0.0
credit,19,2,2.0,0.04013389532239373,-0.0010439846462751978
credit,19,3,2.0,0.03507490582475781,0.00015326075971566766
credit,19,4,2.0,0.04406587597410848,-0.0009074085726871184
credit,19,5,2.0,0.043589580492027165,-0.00021547080370609706
credit,19,6,2.0,0.03536828503388607,0.00010773540185304853
credit,19,7,2.0,0.03633894380074105,-0.0006464124111182912
credit,19,8,2.0,0.04755485782053242,-0.001474926253687281
credit,19,9,2.0,0.04722970020071898,-0.0015826616555403294
credit,19,10,2.0,0.04394539424146558,0.0007829884847062596
credit,19,11,2.0,0.044682286758652504,0.00019878611757839781
credit,19,12,2.0,0.03229754606375902,-0.0004309416074121941
credit,19,13,2.0,0.0386721185512502,-0.0007374631268436405
credit,19,14,2.0,0.03933879708250346,0.0011228793763932154
credit,19,15,2.0,0.04063824558848896,0.0015371362976775993
credit,19,16,2.0,0.040113880738340955,-0.001060669332402675
credit,19,17,2.0,0.04516312137753497,-0.0004309416074121941
credit,19,18,2.0,0.03692690533357092,0.00015326075971577868
credit,19,19,2.0,0.037213996569984725,-0.001446085581952361
adult,0,0,0.0,0.020156063141434283,-0.0011580465333440593
adult,0,1,0.0,0.01617303907774361,0.00031486146095727197
adult,0,2,0.0,0.009018039863635937,-0.00041626077144174545
adult,0,3,0.0,0.015228043135990528,0.00031486146095727197
adult,0,4,0.0,0.019989037326158532,0.00020279862096939105
adult,0,5,0.0,0.015225570284607585,0.00042692430094493083
adult,0,6,0.0,0.020334609701624658,-9.073578098151014e-05
adult,0,7,0.0,0.01052504900912293,0.00021346215047246542
adult,0,8,0.0,0.016665331417404724,0.0008431850723868983
adult,0,9,0.0,0.01388512396511563,-0.0006190593924112475
adult,0,10,0.0,0.017904473037538608,0.0007311222323991284
adult,0,11,0.0,0.019908618374350442,-0.0006190593924112475
adult,0,12,0.0,0.021345977328368654,0.0
adult,0,13,0.0,0.01959880676363568,-0.0010459836933561784
adult,0,14,0.0,0.017078122811671842,-0.00031486146095716094
adult,0,15,0.0,0.02246247731179472,-0.00021346215047246542
adult,0,16,0.0,0.01602275818704359,-0.0001013993104845845
adult,0,17,0.0,0.016148329168992188,0.00019213509146620567
adult,0,18,0.0,0.02038014093159562,-0.00042692430094504186
adult,0,19,0.0,0.015065935892516162,0.0
adult,0,0,0.5,0.03335088880717674,-0.00031486146095716094
adult,0,1,0.5,0.01671637376333545,0.0006083958629081732
adult,0,2,0.5,0.016317965549897666,-0.0010566472228592527
adult,0,3,0.5,0.025045412897963703,-0.0007311222323991284
adult,0,4,0.5,0.02169549286807528,-0.00010139931048469553
adult,0,5,0.5,0.020664734171871438,0.0006190593924111365
adult,0,6,0.5,0.023055025255938413,-0.0014622444647980348
adult,0,7,0.5,0.017514340888244554,-0.0009552479123745572
adult,0,8,0.5,0.02109411135576246,0.0008325215428837129
adult,0,9,0.5,0.02151275973390931,-0.00041626077144185647
adult,0,10,0.5,0.02960925416833063,0.000517660081926663
adult,0,11,0.5,0.031939186774105545,0.000517660081926552
adult,0,12,0.5,0.026736221541345896,1.0663529503185387e-05
adult,0,13,0.5,0.015307137199998018,0.0005389871409327007
adult,0,14,0.5,0.019655060258940885,-0.0001013993104845845
adult,0,15,0.5,0.030290928842533038,0.0006190593924112475
adult,0,16,0.5,0.01592784457174113,0.0
adult,0,17,0.5,0.0194827378584356,0.00021346215047257644
adult,0,18,0.5,0.014641647224292365,0.0003041979314540866
adult,0,19,0.5,0.022408375688182686,-0.0010459836933560673
adult,0,0,1.0,0.04833935005181397,-0.00042692430094493083
adult,0,1,1.0,0.032549306954738996,0.0012487823143255694
adult,0,2,1.0,0.029525336240942827,-0.0003255249904602353
adult,0,3,1.0,0.03647123223060677,-0.00012272636949095528
adult,0,4,1.0,0.03129411852652472,0.000517660081926552
adult,0,5,1.0,0.03523669304140116,1.0663529503185387e-05
adult,0,6,1.0,0.029831734152961035,-9.073578098151014e-05
adult,0,7,1.0,0.03320810885095681,0.0007097951733927577
adult,0,8,1.0,0.03511158218183574,0.001665043085767537
adult,0,9,1.0,0.03661625783244029,0.0003041979314540866
adult,0,10,1.0,0.04614170056544842,0.0007524492914052772
adult,0,11,1.0,0.043260554366824105,0.0005283236114296264
adult,0,12,1.0,0.04314665548729583,0.000720458702895943
adult,0,13,1.0,0.026316574497968356,-0.0004055972419387821
adult,0,14,1.0,0.03021200182191325,-0.0002241256799756508
adult,0,15,1.0,0.04091489502248175,-0.00011206283998776989
adult,0,16,1.0,0.028400727564535856,0.0
adult,0,17,1.0,0.027697547591752025,-0.0010246566343500296
adult,0,18,1.0,0.02264050806823383,0.0
adult,0,19,1.0,0.03928992085929832,-0.0006297229219143219
adult,0,0,1.5,0.06579734545539508,-0.001350181624810265
adult,0,1,1.5,0.05067681703310209,0.0006297229219144329
adult,0,2,1.5,0.04686963902577339,-0.0011580465333440593
adult,0,3,1.5,0.0541409091731057,-0.000832521542883824
adult,0,4,1.5,0.04730710137944574,0.00011206283998776989
adult,0,5,1.5,0.05292686084158338,0.001350181624810265
adult,0,6,1.5,0.04647728927437304,0.000720458702895943
adult,0,7,1.5,0.051051853128034425,0.0009232573238652231
adult,0,8,1.5,0.053163723480057226,0.0006297229219143219
adult,0,9,1.5,0.05415345963564369,0.00020279862096939105
adult,0,10,1.5,0.06454450577610713,-0.0003041979314540866
adult,0,11,1.5,0.05809134040485731,-0.001440917405791775
adult,0,12,1.5,0.06139902162339705,0.0009552479123747792
adult,0,13,1.5,0.042993570662968474,-0.0004055972419387821
adult,0,14,1.5,0.04060330860101602,-0.00020279862096939105
adult,0,15,1.5,0.057217439042480306,-0.00020279862096939105
adult,0,16,1.5,0.04587908018564865,-0.00041626077144185647
adult,0,17,1.5,0.04532532761597852,0.00042692430094493083
adult,0,18,1.5,0.03727360347305713,0.0007417857619020918
adult,0,19,1.5,0.05807656551537055,0.0010246566343499186
adult,0,0,2.0,0.08652009646973889,-0.0014729079943012202
adult,0,1,2.0,0.07150614739496274,-0.0009445843828714828
adult,0,2,2.0,0.06696784326931368,-0.0013608451543133393
adult,0,3,2.0,0.07452839157734983,3.199058850933412e-05
adult,0,4,2.0,0.06798003253035448,0.0006297229219143219
adult,0,5,2.0,0.07332611506039348,0.0007524492914052772
adult,0,6,2.0,0.06630369950293899,-0.00011206283998776989
adult,0,7,2.0,0.07167211515246634,-0.0006403864514175073
adult,0,8,2.0,0.07403699872976528,0.00011206283998776989
adult,0,9,2.0,0.07491926151171746,0.00010139931048480655
adult,0,10,2.0,0.08580168622051329,0.0014515809352949605
adult,0,11,2.0,0.0788412302686264,-0.0011367194743379105
adult,0,12,2.0,0.08247364600183675,0.001382172213319599
adult,0,13,2.0,0.06282130162102038,-0.0017451153372458617
adult,0,14,2.0,0.06092244510964089,0.00039493371243570774
adult,0,15,2.0,0.07674020961437615,-0.000720458702895943
adult,0,16,2.0,0.06653797264264025,-0.00022412567997553978
adult,0,17,2.0,0.06587716301353654,-0.0008325215428837129
adult,0,18,2.0,0.05735324324475413,-0.0002828708724478268
adult,0,19,2.0,0.07975233437072993,0.0015636437752827304
adult,1,0,0.0,0.016310475399338928,-0.0009520650325205438
adult,1,1,0.0,0.020428208411308015,0.0006506180871828082
adult,1,2,0.0,0.0182924352825861,-0.0001004823151125045
adult,1,3,0.0,0.02212488168780408,0.00042579135870401963
adult,1,4,0.0,0.022865841257271927,0.0008515827174079282
adult,1,5,0.0,0.02113700635910762,-0.0006267559889290286
adult,1,6,0.0,0.02328076305336459,0.00022482672847889962
adult,1,7,0.0,0.01857870899562219,0.00032530904359151513
adult,1,8,0.0,0.030240522238239274,-0.0005024115755626335
adult,1,9,0.0,0.01853646911911436,0.00020096463022523103
adult,1,10,0.0,0.023717721912282056,-2.3862098253779607e-05
adult,1,11,0.0,0.021958312096198914,-0.0004257913587039086
adult,1,12,0.0,0.02594233078112084,0.0008515827174078172
adult,1,13,0.0,0.019566422137435886,-0.0005262736738164131
adult,1,14,0.0,0.018362907941196098,0.0001004823151125045
adult,1,15,0.0,0.023160019648444736,-0.0008277206191541486
adult,1,16,0.0,0.016769093067204102,-2.3862098253779607e-05
adult,1,17,0.0,0.024393671155978253,0.00032530904359151513
adult,1,18,0.0,0.02315538094519819,-0.0008277206191540376
adult,1,19,0.0,0.019312540220027607,0.0
adult,1,0,0.5,0.03161151234411334,-0.00030144694533773553
adult,1,1,0.5,0.026298623583273888,0.0007749625005492033
adult,1,2,0.5,0.0193470422063974,0.0006267559889290286
adult,1,3,0.5,0.027664954117824655,-0.0007272383040416441
adult,1,4,0.5,0.029006501602889683,-0.00012434441336639512
adult,1,5,0.5,0.01535480159888597,-0.0011530296627454417
adult,1,6,0.5,0.036191513739408404,-0.0001243444133662841
adult,1,7,0.5,0.01847363331240315,7.662021685872489e-05
adult,1,8,0.5,0.028266246407607578,-0.0005262736738165241
adult,1,9,0.5,0.03237417675886482,-0.00024868882673279025
adult,1,10,0.5,0.03880711060618588,-0.0006267559889290286
adult,1,11,0.5,0.03065189463338056,-0.00022482672847889962
adult,1,12,0.5,0.03241059670547457,0.00010048231511261552
adult,1,13,0.5,0.028686662421787964,-0.0002248267284787886
adult,1,14,0.5,0.020020241918462738,0.0003253090435914041
adult,1,15,0.5,0.013835252700060023,0.0002248267284787886
adult,1,16,0.5,0.022227022824984084,-0.0009282029342666531
adult,1,17,0.5,0.028981030757494232,0.0009759271307743234
adult,1,18,0.5,0.03813522391846467,-0.0002775848470837339
adult,1,19,0.5,0.03239723299704086,0.0003014469453376245
adult,1,0,1.0,0.047637732554567096,0.0009759271307741013
adult,1,1,1.0,0.03249601007043844,0.0005501357720703037
adult,1,2,1.0,0.0295293310432565,-0.0001243444133662841
adult,1,3,1.0,0.034999585814386676,-0.00010048231511261552
adult,1,4,1.0,0.035817155910612304,0.000200964630225009
adult,1,5,1.0,0.024497022542334,-0.0003014469453375135
adult,1,6,1.0,0.052291673424427906,-0.0007033762057877535
adult,1,7,1.0,0.029327747653865022,-0.0005501357720703037
adult,1,8,1.0,0.0444100464116863,-0.0005262736738164131
adult,1,9,1.0,0.048010996320755006,-0.0007511004022953127
adult,1,10,1.0,0.05508301239997308,-0.0016793033365619658
adult,1,11,1.0,0.03951785938299662,-0.0008515827174079282
adult,1,12,1.0,0.04117732378440707,2.3862098253779607e-05
adult,1,13,1.0,0.038451107996301345,0.000602893890675249
adult,1,14,1.0,0.029145359039718394,0.00010048231511261552
adult,1,15,1.0,0.016378493989481237,-0.0004257913587037976
adult,1,16,1.0,0.02938097252003402,-0.0013012361743656164
adult,1,17,1.0,0.03747651185116102,0.0005024115755626335
adult,1,18,1.0,0.0539669020955652,0.0006267559889290286
adult,1,19,1.0,0.047227654115042275,0.0001482065116200637
adult,1,0,1.5,0.06528621372726341,-0.00030144694533773553
adult,1,1,1.5,0.049519413047227456,0.00220557701037849
adult,1,2,1.5,0.0432588724458671,0.0003014469453376245
adult,1,3,1.5,0.050030173161679924,-0.00040192926045024
adult,1,4,1.5,0.043411756234519865,0.0001004823151125045
adult,1,5,1.5,0.04286954755835041,-0.0007272383040415331
adult,1,6,1.5,0.07020094457589215,-0.0015549589231956817
adult,1,7,1.5,0.046467416709375604,0.0001004823151125045
adult,1,8,1.5,0.06236502938297046,-0.00022482672847901064
adult,1,9,1.5,0.06611535750749435,-0.001927992163294645
adult,1,10,1.5,0.07310677252645485,0.0003730332400989633
adult,1,11,1.5,0.05155855856388334,-0.001803647749928361
adult,1,12,1.5,0.05175736006407991,-0.0008754448156618189
adult,1,13,1.5,0.05092215417450338,0.0002775848470839559
adult,1,14,1.5,0.04161817876642132,-0.0009282029342666531
adult,1,15,1.5,0.03445220746112014,-4.772419650755921e-05
adult,1,16,1.5,0.0416286692469991,-0.0003014469453376245
adult,1,17,1.5,0.05521160516035322,0.001927992163294645
adult,1,18,1.5,0.07155916847752238,0.0007511004022953127
adult,1,19,1.5,0.06447807380679942,-0.0017797856516745814
adult,1,0,2.0,0.08551838510286254,0.0005262736738164131
adult,1,1,2.0,0.06973197029472364,0.00220557701037849
adult,1,2,2.0,0.06450993750860762,0.0005262736738165241
adult,1,3,2.0,0.07075181696417948,-0.0003303429656889012
adult,1,4,2.0,0.058017879444071635,-0.0012773740761119479
adult,1,5,2.0,0.06406165524277774,-0.0008515827174079282
adult,1,6,2.0,0.09089315326844678,-0.001081443367984214
adult,1,7,2.0,0.06677515074253834,0.0
adult,1,8,2.0,0.08311562911335416,-0.0008754448156615968
adult,1,9,2.0,0.08747220382665465,-0.0014255805877319006
adult,1,10,2.0,0.09383821017788584,-0.0007799964226464784
adult,1,11,2.0,0.07133381944093443,-0.0005262736738165241
adult,1,12,2.0,0.07018169045964344,-0.0001243444133662841
adult,1,13,2.0,0.07165435801187701,0.0007799964226464784
adult,1,14,2.0,0.061981670281187194,-0.0022583351289834352
adult,1,15,2.0,0.05525962968007571,0.0005024115755627445
adult,1,16,2.0,0.06301729446530308,-0.001325098272619507
adult,1,17,2.0,0.07568855806269396,0.0007272383040415331
adult,1,18,2.0,0.09188644531887741,-0.0016265452179570206
adult,1,19,2.0,0.0849438017311773,7.662021685872489e-05
adult,2,0,0.0,0.03496398159780632,-0.00041539603786866497
adult,2,1,0.0,0.021428122521405177,-0.000415396037868776
adult,2,2,0.0,0.027496640183199906,0.0003231778625394366
adult,2,3,0.0,0.023067914830753457,-0.0005169188805081992
adult,2,4,0.0,0.016795145525101758,-0.0003045685279187138
adult,2,5,0.0,0.01968702962009778,-0.0007292692330977957
adult,2,6,0.0,0.025626547024164403,-0.000415396037868776
adult,2,7,0.0,0.02435662463161372,0.00020304568527917954
adult,2,8,0.0,0.022175192952071016,-0.000830792075737552
adult,2,9,0.0,0.02520955145730828,-0.00010152284263953426
adult,2,10,0.0,0.025456765498854374,0.0
adult,2,11,0.0,0.022750564110764888,0.00030456852791882483
adult,2,12,0.0,0.027875073362549185,0.00010152284263953426
adult,2,13,0.0,0.025467805177114777,0.0
adult,2,14,0.0,0.017639768691869583,0.0004060913705583591
adult,2,15,0.0,0.031151297640689607,9.304667310416903e-06
adult,2,16,0.0,0.024730186554476816,-0.00041539603786866497
adult,2,17,0.0,0.024901043420973597,0.00010152284263953426
adult,2,18,0.0,0.029766188611819584,0.0010431424283269264
adult,2,19,0.0,0.016338134216203653,0.00021235035258948542
adult,2,0,0.5,0.039645541654700606,-0.00021235035258948542
adult,2,1,0.5,0.024769626239221566,-0.0005169188805081992
adult,2,2,0.5,0.02633189459590339,0.000830792075737552
adult,2,3,0.5,0.028849252636221106,-0.00011082750994995116
adult,2,4,0.5,0.0199380784614707,0.0004060913705583591
adult,2,5,0.5,0.01367409151615251,-0.0009323149183770862
adult,2,6,0.5,0.03733316287237561,-0.0009323149183769752
adult,2,7,0.5,0.03229234363518373,0.0005076142131980044
adult,2,8,0.5,0.022659128882183133,-0.000415396037868776
adult,2,9,0.5,0.0311689826725061,-0.0007385739004081016
adult,2,10,0.5,0.03278115046354273,0.000830792075737441
adult,2,11,0.5,0.01937680744884086,0.00011082750994995116
adult,2,12,0.5,0.023040673609288194,0.0007199645657874898
adult,2,13,0.5,0.026039238308953574,-0.00020304568527917954
adult,2,14,0.5,0.028426562812919144,0.0005076142131980044
adult,2,15,0.5,0.03691525352068967,9.304667310416903e-06
adult,2,16,0.5,0.028679221762757827,-0.0004060913705583591
adult,2,17,0.5,0.035562655015697414,-0.0013384062889354453
adult,2,18,0.5,0.02371775860925317,-0.00010152284263964528
adult,2,19,0.5,0.025596466735455584,-0.0005076142131980044
adult,2,0,1.0,0.0429848459068348,-0.0007292692330977957
adult,2,1,1.0,0.03683437951009892,-0.0013477109562458622
adult,2,2,1.0,0.03814046390808789,-0.0003324825298498535
adult,2,3,1.0,0.03944247274699478,-0.00019374101796876264
adult,2,4,1.0,0.029639920436621673,9.304667310416903e-06
adult,2,5,1.0,0.0273409669257898,-0.0002952638606084079
adult,2,6,1.0,0.04832803878351524,0.0002402643545205141
adult,2,7,1.0,0.044331587606501514,-0.00011082750994995116
adult,2,8,1.0,0.03945202340453471,0.0006370510577685673
adult,2,9,1.0,0.03662072342536354,-0.0009416195856873921
adult,2,10,1.0,0.043309560251676114,1.8609334620833806e-05
adult,2,11,1.0,0.03253570320298667,-0.00020304568527917954
adult,2,12,1.0,0.03960038350869208,0.0010338377610166205
adult,2,13,1.0,0.033338284383472985,-0.0009416195856875031
adult,2,14,1.0,0.03854973077494856,-0.000535528215128922
adult,2,15,1.0,0.04218788033908025,0.000415396037868776
adult,2,16,1.0,0.043577985876121765,-0.0005262235478186161
adult,2,17,1.0,0.051748501654142194,-0.0014492337988853965
adult,2,18,1.0,0.02510871152659384,-0.00010152284263953426
adult,2,19,1.0,0.037910914181902435,0.0010338377610166205
adult,2,0,1.5,0.05905593772833048,-9.221817532911736e-05
adult,2,1,1.5,0.04885339766698353,-0.0008214874084271351
adult,2,2,1.5,0.055662103316156834,-0.0003231778625394366
adult,2,3,1.5,0.04974199888438127,0.0003138731952291307
adult,2,4,1.5,0.046688759569341265,0.000415396037868776
adult,2,5,1.5,0.04425201387642852,0.0008494014103580527
adult,2,6,1.5,0.059041558753121275,-0.000701355231166767
adult,2,7,1.5,0.06254042968699645,9.304667310416903e-06
adult,2,8,1.5,0.058063159263172036,0.0008214874084271351
adult,2,9,1.5,0.05164047940863413,-0.0006277463904582614
adult,2,10,1.5,0.061858377771856515,0.0007478785677186295
adult,2,11,1.5,0.049870894157033725,0.0008400967430477468
adult,2,12,1.5,0.05798467305399552,-0.0008121827411167182
adult,2,13,1.5,0.04848123051256601,-0.0006184417231478445
adult,2,14,1.5,0.049589876034044834,0.00030456852791882483
adult,2,15,1.5,0.05537592501996591,0.00011082750994995116
adult,2,16,1.5,0.06094706630155075,-9.221817532922838e-05
adult,2,17,1.5,0.06966799272509408,-0.0019847620140143185
adult,2,18,1.5,0.04006627130068002,-0.0009230102510667804
adult,2,19,1.5,0.05453115126390675,0.0006277463904582614
adult,2,0,2.0,0.07885421251021288,-0.0005169188805083103
adult,2,1,2.0,0.06944810651863122,-0.0011539699382769886
adult,2,2,2.0,0.07594733998167784,-0.002206417033914221
adult,2,3,2.0,0.0645001018773908,-0.000415396037868776
adult,2,4,2.0,0.06690970959153439,-0.0009602289203081149
adult,2,5,2.0,0.0643560942708395,0.00250168089452274
adult,2,6,2.0,0.07354999160025971,-0.0018367158348231438
adult,2,7,2.0,0.08354790712470567,0.0010338377610166205
adult,2,8,2.0,0.07946420734599269,0.0007292692330977957
adult,2,9,2.0,0.07182383655328824,0.0010338377610166205
adult,2,10,2.0,0.08313418661385215,0.0004060913705583591
adult,2,11,2.0,0.06989055042487999,0.00022165501989990233
adult,2,12,2.0,0.07910476960867532,0.0
adult,2,13,2.0,0.06948738885905871,0.0010245330937063146
adult,2,14,2.0,0.06958222280657521,0.0003967867032479422
adult,2,15,2.0,0.07520138469748548,-0.0009416195856875031
adult,2,16,2.0,0.08157956091802505,0.0009602289203081149
adult,2,17,2.0,0.09027710913091237,-0.0011446652709665717
adult,2,18,2.0,0.06043937801065836,-0.0003138731952291307
adult,2,19,2.0,0.0738175779305311,0.00042470070517908187
adult,3,0,0.0,0.031309151419894016,0.00035753430432305944
adult,3,1,0.0,0.0328197427378928,0.001873564066353306
adult,3,2,0.0,0.034024701938676245,-0.00035753430432305944
adult,3,3,0.0,0.03119553256952339,0.00012870708007495235
adult,3,4,0.0,0.03385443725858448,0.0008009611533840166
adult,3,5,0.0,0.039381634580036226,0.0011299085218050564
adult,3,6,0.0,0.035029261640000996,-0.00010012014417304371
adult,3,7,0.0,0.03110442434597506,0.00025741416015012675
adult,3,8,0.0,0.027351313349958783,0.0005577745926691469
adult,3,9,0.0,0.030803215541481316,0.0006007208650381513
adult,3,10,0.0,0.035361951371770325,-0.0005006007208649965
adult,3,11,0.0,0.036524638033458574,0.0
adult,3,12,0.0,0.032854801952658386,-0.0005577745926690358
adult,3,13,0.0,0.03353326135163639,0.0003289473684210398
adult,3,14,0.0,0.03539644000414103,0.0009153088969920953
adult,3,15,0.0,0.025903227855459413,0.0
adult,3,16,0.0,0.026187968731232948,0.0
adult,3,17,0.0,0.029237821150559267,-0.0007294279451131036
adult,3,18,0.0,0.036823733241345635,-0.001086962249436274
adult,3,19,0.0,0.03225542446161548,-0.00022882722424788504
adult,3,0,0.5,0.03807084358681427,-0.0008009611533840166
adult,3,1,0.5,0.03660738960225961,0.0003289473684210398
adult,3,2,0.5,0.04737609392308978,0.0011155491853381827
adult,3,3,0.5,0.04406838546268958,0.0005006007208649965
adult,3,4,0.5,0.02749646669302509,0.0008295480892860363
adult,3,5,0.5,0.02424975991476029,-0.0004862413843981228
adult,3,6,0.5,0.04681665586923066,-0.0005291876567670162
adult,3,7,0.5,0.03246379493304201,-0.00010012014417304371
adult,3,8,0.5,0.030352930375741976,0.00010012014417304371
adult,3,9,0.5,0.02424727520817729,-2.8586935902130683e-05
adult,3,10,0.5,0.0387985560070072,0.00020024028834608742
adult,3,11,0.5,0.036435464549515004,-0.00025741416015012675
adult,3,12,0.5,0.046173329379468546,0.00045765444849610315
adult,3,13,0.5,0.037076565456176956,-0.001158495457707076
adult,3,14,0.5,0.04102706926327207,0.0009153088969920953
adult,3,15,0.5,0.029940370950922914,0.00042906751259397247
adult,3,16,0.5,0.02138119311571722,0.0003289473684210398
adult,3,17,0.5,0.029593813283894987,-0.0005006007208651075
adult,3,18,0.5,0.046121645019765976,0.0002002402883459764
adult,3,19,0.5,0.04070512409544764,0.0003003604325190201
adult,3,0,1.0,0.04703207626090465,-0.001158495457707076
adult,3,1,1.0,0.04902240568330437,-0.00042906751259397247
adult,3,2,1.0,0.06250977903782168,-0.0013587357460532745
adult,3,3,1.0,0.058642940937161235,0.0007294279451131036
adult,3,4,1.0,0.029233807603575235,0.0002860010960520354
adult,3,5,1.0,0.021837068093691573,0.0
adult,3,6,1.0,0.05787287775875926,-0.0002002402883459764
adult,3,7,1.0,0.04458293008716361,-0.0013873226819551832
adult,3,8,1.0,0.043687129001431645,0.0006293078009400599
adult,3,9,1.0,0.02659805002739434,-0.0007580148810151233
adult,3,10,1.0,0.05145612248534583,-0.0004290675125940835
adult,3,11,1.0,0.04885061818278089,-0.00045765444849610315
adult,3,12,1.0,0.0613109064693242,0.0004290675125940835
adult,3,13,1.0,0.05082328303314611,-0.0006578947368420796
adult,3,14,1.0,0.05519447506755105,0.0009868421052631193
adult,3,15,1.0,0.04479134387592613,-0.00012870708007506337
adult,3,16,1.0,0.03046100858700629,0.0006578947368421906
adult,3,17,1.0,0.04231654531941211,-0.00010012014417293269
adult,3,18,1.0,0.05559911197611435,-0.0015160297620302465
adult,3,19,1.0,0.050960257627825356,0.0005006007208649965
adult,3,0,1.5,0.06104125727550074,-0.0008724943616550407
adult,3,1,1.5,0.06427193190056651,0.00042906751259397247
adult,3,2,1.5,0.08010161800964606,5.717387180403932e-05
adult,3,3,1.5,0.0755811425704715,0.00015729401597708303
