dataset,scale,seed,raw_uniform_distance,normalized_uniform_distance,raw_weighted_distance,raw_uniform_dot,normalized_uniform_dot,qa_normalized_distance_dot_mismatch,h_base,magnitude,reliability,primitive
coil2000,standardized,16,0.6490812603648424,0.6206169154228856,0.6349519071310116,0.6206169154228856,0.6206169154228856,0,2.0685597951622343,0.02846434494195682,-0.0141293532338308,0.02846434494195682
coil2000,standardized,17,0.6468273574251835,0.6557559288537549,0.6422983719179371,0.6557559288537549,0.6557559288537549,0,2.0544086706881544,-0.008928571428571397,-0.004528985507246341,-0.008928571428571397
coil2000,standardized,18,0.6646856082364898,0.6501848496899533,0.6784941010118863,0.6501848496899533,0.6501848496899533,0,1.9843611600705073,0.01450075854653654,0.01380849277539653,0.01450075854653654
coil2000,standardized,19,0.6407784379361884,0.6384006324345022,0.633113875267117,0.6384006324345022,0.6384006324345022,0,2.793527143337387,0.002377805501686203,-0.00766456266907134,0.002377805501686203
adult,minmax,0,0.7219035153634004,0.616167660311799,0.7354109507168701,0.5,0.616167660311799,0,1.361341282079633,0.10573585505160132,0.013507435353469766,0.22190351536340036
adult,minmax,1,0.7368415237642963,0.613012858598305,0.7503061539893767,0.5,0.613012858598305,0,1.726810373936134,0.12382866516599134,0.013464630225080376,0.23684152376429635
adult,minmax,2,0.7180557069157258,0.6071830119717928,0.7254838267674886,0.5,0.6071830119717928,0,1.727080805712602,0.11087269494393304,0.007428119851762727,0.21805570691572584
adult,minmax,3,0.727866861286175,0.614363552051936,0.7396668106991547,0.5,0.614363552051936,0,1.4252780895114414,0.1135033092342389,0.011799949412979793,0.22786686128617495
adult,minmax,4,0.7191208865793994,0.6088743215698793,0.7299876399886581,0.5,0.6088743215698793,0,1.7034904323605438,0.11024656500952013,0.01086675340925869,0.21912088657939943
adult,minmax,5,0.712324844963971,0.6201670190476707,0.7219065502609374,0.5,0.6201670190476707,0,1.6915960975127926,0.09215782591630028,0.009581705296966447,0.21232484496397097
adult,minmax,6,0.7327919358119538,0.6082649064177065,0.7427414437813386,0.5,0.6082649064177065,0,1.7318570208846784,0.12452702939424731,0.009949507969384763,0.2327919358119538
adult,minmax,7,0.7245575100005479,0.617842073538276,0.7357699965294902,0.5,0.617842073538276,0,1.7540270473146309,0.10671543646227188,0.011212486528942245,0.2245575100005479
adult,minmax,8,0.7284200751913756,0.6067975074253101,0.740893496140133,0.5,0.6067975074253101,0,1.70375736983738,0.1216225677660655,0.012473420948757363,0.22842007519137564
adult,minmax,9,0.7253923096951866,0.6165046445452624,0.7396241888464337,0.5,0.6165046445452624,0,1.7112250575874837,0.1088876651499242,0.014231879151247018,0.22539230969518664
adult,minmax,10,0.7268113282760144,0.6074991773704417,0.7317044701350158,0.5,0.6074991773704417,0,1.7443693346668239,0.11931215090557268,0.004893141859001471,0.22681132827601436
adult,minmax,11,0.7329801437410219,0.6195486100311527,0.7389889362342648,0.5,0.6195486100311527,0,1.762838224906607,0.11343153370986925,0.0060087924932428205,0.23298014374102194
