dataset,target_heterogeneity,measured_heterogeneity,seed,draw,weighted,uniform_l2,gain
coil2000,0.5,5.33418837091093,6,6,0.6441291585127202,0.642139595564253,0.001989562948467194
coil2000,0.5,5.447351101067427,6,7,0.6413894324853229,0.6479125896934117,-0.006523157208088826
coil2000,0.5,5.1986051151382915,6,8,0.6526418786692759,0.6453359425962166,0.007305936073059294
coil2000,0.5,5.361409156217203,6,9,0.6530984996738421,0.6416829745596868,0.011415525114155334
coil2000,0.5,5.24761928262448,6,10,0.64853228962818,0.6430528375733855,0.005479452054794498
coil2000,0.5,5.3083923058394875,6,11,0.6445857795172865,0.643966079582518,0.0006196999347685139
coil2000,0.5,5.300818461893786,6,12,0.6404761904761904,0.6479125896934117,-0.007436399217221279
coil2000,0.5,5.2673664487879925,6,13,0.6499021526418787,0.6430528375733855,0.006849315068493178
coil2000,0.5,5.436742591428848,6,14,0.6423026744944553,0.6345401174168297,0.007762557077625631
coil2000,0.5,5.382230319063611,6,15,0.6517286366601436,0.6400195694716243,0.011709067188519273
coil2000,0.5,5.387055272134108,6,16,0.6494455316373124,0.6453359425962166,0.004109589041095818
coil2000,0.5,5.176342279725428,6,17,0.6476190476190475,0.6363666014350946,0.011252446183952935
coil2000,0.5,5.359514747188534,6,18,0.6400195694716243,0.648825831702544,-0.008806262230919737
coil2000,0.5,5.267971374671956,6,19,0.6584148727984345,0.6444227005870842,0.013992172211350296
coil2000,0.5,5.235164470047945,7,0,0.6454990215264188,0.636986301369863,0.008512720156555798
coil2000,0.5,5.328684087129828,7,1,0.6499021526418787,0.6374429223744292,0.01245923026744944
coil2000,0.5,5.328853596881135,7,2,0.6517286366601436,0.6432159165035878,0.008512720156555798
coil2000,0.5,5.338579035694504,7,3,0.6611545988258317,0.6261904761904762,0.03496412263535553
coil2000,0.5,5.334825305753235,7,4,0.6512720156555774,0.6499021526418787,0.00136986301369868
coil2000,0.5,5.156538576491636,7,5,0.6473255055446836,0.6508153946510111,-0.003489889106327526
coil2000,0.5,5.301179314435967,7,6,0.639269406392694,0.6413894324853229,-0.002120026092628846
coil2000,0.5,5.291566219305826,7,7,0.6441291585127202,0.6423026744944553,0.0018264840182649067
coil2000,0.5,5.326513513971079,7,8,0.6450424005218526,0.6404761904761904,0.004566210045662156
coil2000,0.5,5.307251700752568,7,9,0.6517286366601436,0.634703196347032,0.017025440313111595
coil2000,0.5,5.3664371461353255,7,10,0.6445857795172865,0.643672537508154,0.0009132420091324533
coil2000,0.5,5.255631830057152,7,11,0.6530984996738421,0.6365296803652968,0.01656881930854537
coil2000,0.5,5.283198056100369,7,12,0.6432159165035878,0.6423026744944553,0.0009132420091324533
coil2000,0.5,5.202480982767963,7,13,0.6535551206784083,0.64853228962818,0.005022831050228271
coil2000,0.5,5.24866627235726,7,14,0.639269406392694,0.6432159165035878,-0.003946510110893753
coil2000,0.5,5.282139087787274,7,15,0.6570450097847358,0.6391063274624919,0.017938682322243937
coil2000,0.5,5.351081876971992,7,16,0.6503587736464449,0.6261904761904762,0.024168297455968712
coil2000,0.5,5.360950011200413,7,17,0.6499021526418787,0.6342465753424658,0.015655577299412915
coil2000,0.5,5.090165978873351,7,18,0.6401826484018265,0.6454990215264188,-0.005316373124592322
coil2000,0.5,5.117194037292185,7,19,0.6611545988258317,0.6356164383561644,0.02553816046966728
coil2000,0.5,5.8130458238172285,8,0,0.6420091324200914,0.6594911937377691,-0.01748206131767771
coil2000,0.5,5.534278593889951,8,1,0.6353228962818004,0.654631441617743,-0.019308545335942617
coil2000,0.5,5.602217133735071,8,2,0.6429223744292237,0.6680039138943249,-0.025081539465101166
coil2000,0.5,5.680489793083557,8,3,0.6429223744292237,0.6604044357469014,-0.01748206131767771
coil2000,0.5,5.824598133729067,8,4,0.6452054794520548,0.6537181996086106,-0.008512720156555798
coil2000,0.5,5.747320191741393,8,5,0.6406392694063927,0.6452054794520548,-0.004566210045662045
coil2000,0.5,5.698482805495901,8,6,0.6410958904109589,0.6599478147423352,-0.01885192433137628
coil2000,0.5,5.5793026541791795,8,7,0.6424657534246575,0.6631441617742988,-0.020678408349641297
coil2000,0.5,5.604828872963391,8,8,0.6468688845401174,0.6657208088714939,-0.0188519243313765
coil2000,0.5,5.817329756221942,8,9,0.6415525114155252,0.6622309197651663,-0.020678408349641186
coil2000,0.5,5.79693679830878,8,10,0.6330397912589694,0.6599478147423352,-0.02690802348336585
coil2000,0.5,5.687937932285042,8,11,0.6438356164383561,0.6626875407697326,-0.0188519243313765
coil2000,0.5,5.8167429991368484,8,12,0.6424657534246575,0.6541748206131768,-0.011709067188519273
coil2000,0.5,5.616118360600817,8,13,0.6348662752772343,0.6608610567514677,-0.025994781474233397
coil2000,0.5,5.6890266598585155,8,14,0.6397260273972603,0.6550880626223092,-0.015362035225048976
coil2000,0.5,5.459532505589233,8,15,0.6429223744292237,0.6680039138943249,-0.025081539465101166
coil2000,0.5,5.70778360349454,8,16,0.6424657534246575,0.6518917155903458,-0.00942596216568825
coil2000,0.5,5.549455190796584,8,17,0.6429223744292237,0.6608610567514677,-0.017938682322243937
coil2000,0.5,5.71581635720501,8,18,0.6468688845401174,0.6608610567514677,-0.013992172211350296
coil2000,0.5,5.7194724768964464,8,19,0.6526418786692759,0.6613176777560339,-0.008675799086757974
coil2000,0.5,5.85552202934113,9,0,0.6307566862361382,0.6163078930202217,0.014448793215916522
coil2000,0.5,5.755229628927758,9,1,0.6450424005218526,0.6061317677756033,0.038910632746249285
coil2000,0.5,5.649512839788532,9,2,0.6231572080887149,0.6084148727984344,0.014742335290280462
coil2000,0.5,5.601854048364607,9,3,0.6383561643835616,0.6088714938030007,0.029484670580560923
coil2000,0.5,5.713304201098652,9,4,0.6284735812133073,0.6061317677756033,0.022341813437704028
coil2000,0.5,5.728023907814846,9,5,0.6452054794520548,0.6132746249184605,0.03193085453359423
coil2000,0.5,5.534398248395956,9,6,0.6454990215264188,0.614187866927593,0.03131115459882583
coil2000,0.5,5.422321535534839,9,7,0.6281800391389432,0.6204174820613176,0.00776255707762552
coil2000,0.5,5.6639662227244525,9,8,0.64337899543379,0.6190476190476191,0.02433137638617089
coil2000,0.5,5.669381372737743,9,9,0.6312133072407045,0.6061317677756033,0.025081539465101166
coil2000,0.5,5.495820046655183,9,10,0.6330397912589694,0.6003587736464449,0.03268101761252451
coil2000,0.5,5.478192729322396,9,11,0.639269406392694,0.614187866927593,0.025081539465101055
coil2000,0.5,5.629426357431293,9,12,0.625440313111546,0.6079582517938682,0.01748206131767782
coil2000,0.5,5.730489022296248,9,13,0.6362361382909328,0.6204174820613176,0.015818656229615202
coil2000,0.5,5.7882811247006725,9,14,0.6406392694063927,0.6128180039138944,0.027821265492498304
coil2000,0.5,5.568606526260036,9,15,0.6450424005218526,0.6070450097847357,0.03799739073711683
coil2000,0.5,5.536885497800997,9,16,0.6406392694063927,0.6151011089367253,0.025538160469667393
coil2000,0.5,5.652267218594119,9,17,0.6348662752772343,0.6146444879321592,0.02022178734507507
coil2000,0.5,5.805652031533573,9,18,0.6268101761252446,0.6065883887801695,0.02022178734507507
coil2000,0.5,5.424236332216724,9,19,0.6334964122635356,0.605218525766471,0.02827788649706464
coil2000,0.5,5.741164689142304,10,0,0.6839530332681018,0.6584148727984345,0.02553816046966728
coil2000,0.5,5.576428239313245,10,1,0.680300065231572,0.6508153946510111,0.029484670580560923
coil2000,0.5,5.5748750754642185,10,2,0.6888127853881278,0.6526418786692759,0.036170906718851925
coil2000,0.5,5.497288595005932,10,3,0.6950424005218525,0.6517286366601436,0.04331376386170893
coil2000,0.5,5.662061780777623,10,4,0.6758969341161122,0.666470971950424,0.00942596216568814
coil2000,0.5,5.544205126231039,10,5,0.6950424005218525,0.6517286366601436,0.04331376386170893
coil2000,0.5,5.739249207813493,10,6,0.6901826484018265,0.6508153946510111,0.0393672537508154
coil2000,0.5,5.53107987717129,10,7,0.6977821265492499,0.6655577299412916,0.03222439660795828
coil2000,0.5,5.737835833577025,10,8,0.666470971950424,0.6570450097847358,0.00942596216568825
coil2000,0.5,5.781690777493239,10,9,0.675440313111546,0.6512720156555774,0.0241682974559686
coil2000,0.5,5.630840529449303,10,10,0.6862361382909328,0.6673842139595565,0.01885192433137628
coil2000,0.5,5.777677512389809,10,11,0.682126549249837,0.6584148727984345,0.023711676451402486
coil2000,0.5,5.7514366778316015,10,12,0.6906392694063928,0.6445857795172865,0.04605348988910629
coil2000,0.5,5.733030018357282,10,13,0.6982387475538161,0.6503587736464449,0.0478799739073712
coil2000,0.5,5.512020896621532,10,14,0.6807566862361383,0.6508153946510111,0.02994129158512715
coil2000,0.5,5.589005348481262,10,15,0.6878995433789954,0.6651011089367254,0.022798434442270032
coil2000,0.5,5.5888292085247855,10,16,0.6910958904109589,0.6556751467710372,0.03542074363992165
coil2000,0.5,5.709365697638057,10,17,0.6834964122635356,0.6508153946510111,0.03268101761252451
coil2000,0.5,5.745615785147276,10,18,0.6954990215264187,0.6637312459230267,0.03176777560339206
coil2000,0.5,5.60845485177316,10,19,0.6869863013698629,0.657501630789302,0.029484670580560923
coil2000,0.5,5.416474931981963,11,0,0.6540117416829745,0.643966079582518,0.010045662100456543
coil2000,0.5,5.275664632103335,11,1,0.6486953685583823,0.646249184605349,0.0024461839530333096
coil2000,0.5,5.370165332663534,11,2,0.6611545988258317,0.6444227005870842,0.016731898238747545
coil2000,0.5,5.348602914242656,11,3,0.6585779517286366,0.6368232224396608,0.021754729288975816
coil2000,0.5,5.299999146420809,11,4,0.6450424005218526,0.6506523157208088,-0.005609915198956261
coil2000,0.5,5.344853668972457,11,5,0.639269406392694,0.6448793215916504,-0.005609915198956372
coil2000,0.5,5.209840055015883,11,6,0.6388127853881278,0.6368232224396608,0.001989562948466972
coil2000,0.5,5.313142070606902,11,7,0.6445857795172865,0.6377364644487933,0.006849315068493178
coil2000,0.5,5.4138420439873585,11,8,0.6505218525766472,0.6444227005870842,0.006099151989563012
coil2000,0.5,5.554575956803981,11,9,0.6325831702544031,0.6453359425962166,-0.01275277234181349
coil2000,0.5,5.258774799211605,11,10,0.6620678408349642,0.6453359425962166,0.016731898238747545
coil2000,0.5,5.33640039925939,11,11,0.6401826484018265,0.6444227005870842,-0.004240052185257692
coil2000,0.5,5.3081281928661355,11,12,0.6420091324200914,0.6448793215916504,-0.002870189171559012
coil2000,0.5,5.444529873943903,11,13,0.6588714938030007,0.6386497064579257,0.02022178734507496
coil2000,0.5,5.173404909576353,11,14,0.6401826484018265,0.6476190476190475,-0.007436399217221057
coil2000,0.5,5.2445852050334025,11,15,0.639269406392694,0.643966079582518,-0.004696673189823919
coil2000,0.5,5.526994737965858,11,16,0.6383561643835616,0.6368232224396608,0.0015329419439007452
coil2000,0.5,5.334728461922203,11,17,0.6473255055446836,0.6448793215916504,0.0024461839530331986
coil2000,0.5,5.3510262265934205,11,18,0.6450424005218526,0.643966079582518,0.0010763209393346296
coil2000,0.5,5.41603016453179,11,19,0.6505218525766472,0.6453359425962166,0.005185909980430559
coil2000,0.5,5.513133565283967,12,0,0.6471624266144814,0.6377364644487933,0.00942596216568814
coil2000,0.5,5.675279959968848,12,1,0.6561317677756033,0.6501956947162426,0.005936073059360725
coil2000,0.5,5.676177557918583,12,2,0.6672211350293542,0.6377364644487933,0.029484670580560923
coil2000,0.5,5.686199580160304,12,3,0.6506523157208088,0.6501956947162426,0.0004566210045662267
coil2000,0.5,5.6816758035478685,12,4,0.6681343770384867,0.6483692106979779,0.019765166340508733
coil2000,0.5,5.65870676330223,12,5,0.6543052837573387,0.643966079582518,0.010339204174820704
coil2000,0.5,5.6336597326806634,12,6,0.6739073711676451,0.6331702544031311,0.04073711676451397
coil2000,0.5,5.643366178643537,12,7,0.6538486627527724,0.6506523157208088,0.0031963470319635867
coil2000,0.5,5.652155829689612,12,8,0.6556751467710372,0.6345401174168297,0.021135029354207524
coil2000,0.5,5.759824087425119,12,9,0.6372798434442271,0.6511089367253751,-0.013829093281148008
coil2000,0.5,5.641011927741085,12,10,0.6480756686236138,0.6296803652968037,0.018395303326810053
coil2000,0.5,5.53162194423833,12,11,0.6609915198956295,0.6377364644487933,0.02325505544683626
coil2000,0.5,5.651774779334007,12,12,0.6632746249184605,0.6403131115459882,0.02296151337247221
coil2000,0.5,5.660811729963179,12,13,0.6587084148727984,0.6501956947162426,0.008512720156555798
coil2000,0.5,5.7524787590160775,12,14,0.6483692106979779,0.6559686888454012,-0.007599478147423233
coil2000,0.5,5.687036754873884,12,15,0.65293542074364,0.6296803652968037,0.02325505544683626
coil2000,0.5,5.534061417928718,12,16,0.6704174820613176,0.643966079582518,0.026451402478799624
coil2000,0.5,5.542228253335412,12,17,0.6628180039138943,0.6412263535551207,0.02159165035877364
coil2000,0.5,5.51935762901955,12,18,0.6761904761904762,0.6403131115459882,0.035877364644487986
coil2000,0.5,5.606030753644587,12,19,0.67133072407045,0.6511089367253751,0.02022178734507496
coil2000,0.5,5.3795339537907925,13,0,0.69853228962818,0.6863666014350946,0.012165688193085389
coil2000,0.5,5.131004648847714,13,1,0.6842465753424658,0.687279843444227,-0.0030332681017611884
coil2000,0.5,5.40926298433096,13,2,0.6904761904761905,0.6796803652968036,0.01079582517938682
coil2000,0.5,5.339481019465403,13,3,0.6976190476190476,0.6783105022831051,0.019308545335942506
coil2000,0.5,5.2338770289305065,13,4,0.689562948467058,0.6859099804305284,0.0036529680365295913
coil2000,0.5,5.222712826621891,13,5,0.6891063274624918,0.6877364644487932,0.001369863013698569
coil2000,0.5,5.2768300658005085,13,6,0.6900195694716242,0.6716242661448141,0.018395303326810164
coil2000,0.5,5.167030299046002,13,7,0.6833333333333333,0.6810502283105022,0.0022831050228311334
coil2000,0.5,5.36335227489631,13,8,0.6909328114807567,0.6877364644487932,0.0031963470319634757
coil2000,0.5,5.197401786291664,13,9,0.6967058056099151,0.6854533594259622,0.011252446183952935
coil2000,0.5,5.382457142167495,13,10,0.6881930854533594,0.6819634703196347,0.006229615133724775
coil2000,0.5,5.44275387743306,13,11,0.6971624266144814,0.680593607305936,0.01656881930854537
coil2000,0.5,5.261826260158521,13,12,0.689562948467058,0.6810502283105022,0.008512720156555798
coil2000,0.5,5.301977313957985,13,13,0.6918460534898891,0.6877364644487932,0.004109589041095929
coil2000,0.5,5.156759658475167,13,14,0.6976190476190476,0.6787671232876712,0.01885192433137639
coil2000,0.5,5.263024483450225,13,15,0.7061317677756034,0.6845401174168297,0.02159165035877364
coil2000,0.5,5.3089428314412554,13,16,0.6860730593607306,0.6734507501630789,0.012622309197651727
coil2000,0.5,5.289648577763643,13,17,0.6967058056099151,0.6769406392694064,0.019765166340508733
coil2000,0.5,5.3773054978037855,13,18,0.689562948467058,0.6810502283105022,0.008512720156555798
coil2000,0.5,5.357211449051547,13,19,0.6847031963470319,0.6720808871493803,0.012622309197651616
coil2000,0.5,5.574843204965704,14,0,0.6682974559686888,0.6839530332681018,-0.015655577299412915
coil2000,0.5,5.360082673907631,14,1,0.6825831702544032,0.6768101761252445,0.0057729941291586595
coil2000,0.5,5.582795352015704,14,2,0.6862361382909328,0.6857795172863665,0.0004566210045662267
coil2000,0.5,5.544909502445986,14,3,0.6772667971298107,0.6915525114155251,-0.014285714285714346
coil2000,0.5,5.654300210519026,14,4,0.677723418134377,0.6790932811480757,-0.00136986301369868
coil2000,0.5,5.691024499495215,14,5,0.677723418134377,0.6853228962818003,-0.007599478147423344
coil2000,0.5,5.544569139784063,14,6,0.6857795172863665,0.6790932811480757,0.006686236138290891
coil2000,0.5,5.555616789454287,14,7,0.6888127853881278,0.684409654272668,0.0044031311154598685
coil2000,0.5,5.523105500887908,14,8,0.6901826484018265,0.6871493803000652,0.0030332681017612995
coil2000,0.5,5.428140120503057,14,9,0.6920091324200913,0.6772667971298107,0.014742335290280573
coil2000,0.5,5.570535174002872,14,10,0.6768101761252445,0.6834964122635356,-0.006686236138291113
coil2000,0.5,5.617962131321189,14,11,0.6906392694063928,0.6920091324200913,-0.001369863013698569
coil2000,0.5,5.499303340576968,14,12,0.6763535551206784,0.6768101761252445,-0.00045662100456611565
coil2000,0.5,5.5326467402521615,14,13,0.6910958904109589,0.6763535551206784,0.014742335290280462
coil2000,0.5,5.8325012360728055,14,14,0.6812133072407045,0.684409654272668,-0.0031963470319634757
coil2000,0.5,5.551369341747501,14,15,0.6862361382909328,0.684409654272668,0.0018264840182647957
coil2000,0.5,5.3648956348901375,14,16,0.6853228962818003,0.684409654272668,0.0009132420091323423
coil2000,0.5,5.35303972065949,14,17,0.6853228962818003,0.6906392694063928,-0.005316373124592433
coil2000,0.5,5.534744418778886,14,18,0.6848662752772342,0.6839530332681018,0.0009132420091324533
coil2000,0.5,5.363799409318098,14,19,0.6839530332681018,0.677723418134377,0.006229615133724775
coil2000,0.5,5.441853297067488,15,0,0.6704500978473581,0.6430854533594259,0.027364644487932188
coil2000,0.5,5.551402994943657,15,1,0.6561643835616437,0.6373124592302675,0.01885192433137628
coil2000,0.5,5.598495955344204,15,2,0.6646771037181995,0.6426288323548598,0.022048271363339755
coil2000,0.5,5.492091374272963,15,3,0.6557077625570776,0.6506849315068493,0.005022831050228382
coil2000,0.5,5.35061035252372,15,4,0.6543378995433791,0.6488584474885845,0.005479452054794609
coil2000,0.5,5.350799521332293,15,5,0.66102413568167,0.640802348336595,0.02022178734507496
coil2000,0.5,5.534240623567483,15,6,0.6709067188519243,0.6506849315068493,0.02022178734507507
coil2000,0.5,5.576762464133726,15,7,0.65662100456621,0.6479452054794521,0.008675799086757863
coil2000,0.5,5.565718961219148,15,8,0.6669602087410307,0.6511415525114155,0.015818656229615202
coil2000,0.5,5.487953698256742,15,9,0.6418786692759295,0.6479452054794521,-0.006066536203522599
coil2000,0.5,5.257244542156597,15,10,0.6695368558382258,0.6421722113502936,0.027364644487932188
coil2000,0.5,5.42340752253723,15,11,0.663307240704501,0.6412589693411611,0.022048271363339866
coil2000,0.5,5.441933165130657,15,12,0.6713633398564905,0.6515981735159817,0.019765166340508844
coil2000,0.5,5.366492421731924,15,13,0.6695368558382258,0.6484018264840182,0.021135029354207524
coil2000,0.5,5.4708401678395155,15,14,0.6575342465753424,0.6458251793868233,0.011709067188519162
coil2000,0.5,5.4163016977668725,15,15,0.6538812785388128,0.6506849315068493,0.0031963470319635867
coil2000,0.5,5.38539530820716,15,16,0.6695368558382258,0.650228310502283,0.01930854533594273
coil2000,0.5,5.533052650184501,15,17,0.6642204827136334,0.6439986953685584,0.02022178734507507
coil2000,0.5,5.367251770129217,15,18,0.6709067188519243,0.6474885844748859,0.023418134377038435
coil2000,0.5,5.430953891552546,15,19,0.6780495759947816,0.6520547945205479,0.02599478147423362
coil2000,0.5,5.537789073187811,16,0,0.6719504240052185,0.6693737769080235,0.002576647097195073
coil2000,0.5,5.6060609518010525,16,1,0.6737769080234834,0.6712002609262884,0.002576647097195073
coil2000,0.5,5.506432191487491,16,2,0.6611545988258317,0.6698303979125897,-0.008675799086757974
coil2000,0.5,5.623590163902149,16,3,0.6804631441617743,0.663600782778865,0.016862361382909308
coil2000,0.5,5.705327266058157,16,4,0.6800065231572081,0.6626875407697326,0.017318982387475534
coil2000,0.5,5.7037445898942405,16,5,0.6643509458577952,0.6670906718851924,-0.002739726027397249
coil2000,0.5,5.674476103539849,16,6,0.6795499021526419,0.6693737769080235,0.010176125244618417
coil2000,0.5,5.52273993817961,16,7,0.6746901500326158,0.6707436399217221,0.003946510110893642
coil2000,0.5,5.543073122915049,16,8,0.6652641878669276,0.6707436399217221,-0.005479452054794498
coil2000,0.5,5.499878359505471,16,9,0.6818330071754729,0.6626875407697326,0.01914546640574033
coil2000,0.5,5.7952503796501365,16,10,0.6661774298760601,0.6657208088714939,0.0004566210045662267
coil2000,0.5,5.757691676510609,16,11,0.6620678408349642,0.6737769080234834,-0.011709067188519273
coil2000,0.5,5.621639510443013,16,12,0.6746901500326158,0.668460534898891,0.006229615133724775
coil2000,0.5,5.705859046985636,16,13,0.6581213307240704,0.6670906718851924,-0.008969341161122024
coil2000,0.5,5.717484313724492,16,14,0.6947488584474886,0.6702870189171559,0.024461839530332652
coil2000,0.5,5.520864191293858,16,15,0.6760600130463144,0.6617742987606001,0.014285714285714235
coil2000,0.5,5.743163526049517,16,16,0.6790932811480757,0.6657208088714939,0.013372472276581782
coil2000,0.5,5.580509598446485,16,17,0.672863666014351,0.6604044357469014,0.01245923026744955
coil2000,0.5,5.723517431066037,16,18,0.6634377038486627,0.6613176777560339,0.002120026092628846
coil2000,0.5,5.571947127779203,16,19,0.6724070450097848,0.6613176777560339,0.01108936725375087
coil2000,0.5,5.063435920148713,17,0,0.7152641878669276,0.709491193737769,0.0057729941291585485
coil2000,0.5,5.201038826313165,17,1,0.7018917155903457,0.7148075668623615,-0.012915851272015777
coil2000,0.5,5.369642227688861,17,2,0.713894324853229,0.707208088714938,0.006686236138291002
coil2000,0.5,5.22435927939348,17,3,0.7028049575994781,0.6991519895629486,0.0036529680365295913
coil2000,0.5,5.28358320008079,17,4,0.695662100456621,0.6986953685583823,-0.0030332681017612995
coil2000,0.5,5.2699709785330775,17,5,0.7000652315720809,0.7085779517286366,-0.008512720156555686
coil2000,0.5,5.202923132115221,17,6,0.7120678408349641,0.6977821265492499,0.014285714285714235
coil2000,0.5,5.298727290643566,17,7,0.707208088714938,0.6964122635355512,0.01079582517938682
coil2000,0.5,5.197056544791843,17,8,0.7028049575994781,0.7005218525766471,0.0022831050228310223
coil2000,0.5,5.236770959101907,17,9,0.6947488584474886,0.6991519895629486,-0.0044031311154599795
coil2000,0.5,5.172018408004262,17,10,0.7009784735812132,0.7053816046966732,-0.0044031311154599795
coil2000,0.5,5.286693715206254,17,11,0.7228636660143509,0.6977821265492499,0.025081539465101055
coil2000,0.5,5.360384163980441,17,12,0.7085779517286366,0.7062948467058057,0.0022831050228309113
coil2000,0.5,5.338606227784093,17,13,0.7081213307240704,0.707208088714938,0.0009132420091323423
coil2000,0.5,5.2292324276182285,17,14,0.6920091324200913,0.7062948467058057,-0.014285714285714346
coil2000,0.5,5.327265843277382,17,15,0.7053816046966732,0.6991519895629486,0.006229615133724664
coil2000,0.5,5.259983521575332,17,16,0.6834964122635356,0.6991519895629486,-0.015655577299412915
coil2000,0.5,5.310071149794805,17,17,0.7152641878669276,0.6977821265492499,0.01748206131767771
coil2000,0.5,5.187471388466763,17,18,0.7152641878669276,0.7058382257012394,0.00942596216568814
coil2000,0.5,5.219073620960851,17,19,0.7014350945857795,0.6906392694063928,0.010795825179386709
coil2000,0.5,5.572414333166781,18,0,0.6640247879973907,0.6596216568819309,0.0044031311154598685
coil2000,0.5,5.587619902676293,18,1,0.6658512720156555,0.6672211350293542,-0.00136986301369868
coil2000,0.5,5.458473009739925,18,2,0.6617416829745597,0.6591650358773646,0.002576647097195073
coil2000,0.5,5.741044373102219,18,3,0.6568819308545336,0.6587084148727984,-0.0018264840182647957
coil2000,0.5,5.712825905634268,18,4,0.6644814090019568,0.666764514024788,-0.0022831050228311334
coil2000,0.5,5.665586596404126,18,5,0.6707110241356817,0.6600782778864971,0.010632746249184644
coil2000,0.5,5.612296429618302,18,6,0.666764514024788,0.6600782778864971,0.006686236138290891
coil2000,0.5,5.653432630320489,18,7,0.6582517938682322,0.657795172863666,0.0004566210045662267
coil2000,0.5,5.396920530688814,18,8,0.643966079582518,0.6492824527071103,-0.005316373124592322
coil2000,0.5,5.484981120976534,18,9,0.6707110241356817,0.6649380300065231,0.0057729941291586595
coil2000,0.5,5.7599315769154,18,10,0.6725375081539465,0.6676777560339204,0.004859752120026095
coil2000,0.5,5.573284134268295,18,11,0.6720808871493803,0.6609915198956295,0.01108936725375076
coil2000,0.5,5.620545074701589,18,12,0.666764514024788,0.6644814090019568,0.0022831050228311334
coil2000,0.5,5.714835799445445,18,13,0.6722439660795825,0.6663078930202218,0.005936073059360725
coil2000,0.5,5.666303359519028,18,14,0.6582517938682322,0.6619047619047619,-0.0036529680365297024
coil2000,0.5,5.784400100005386,18,15,0.6663078930202218,0.666764514024788,-0.0004566210045662267
coil2000,0.5,5.789450419710112,18,16,0.6676777560339204,0.6658512720156555,0.0018264840182649067
coil2000,0.5,5.643026425340591,18,17,0.6649380300065231,0.6600782778864971,0.004859752120025984
coil2000,0.5,5.572887117123236,18,18,0.6596216568819309,0.6623613829093281,-0.002739726027397249
coil2000,0.5,5.789928776702944,18,19,0.6600782778864971,0.6600782778864971,0.0
coil2000,0.5,5.602700217880345,19,0,0.6050554468362688,0.5859099804305283,0.01914546640574044
coil2000,0.5,5.622185179380537,19,1,0.6140247879973908,0.5886497064579257,0.025375081539465105
coil2000,0.5,5.73047867828609,19,2,0.6144814090019569,0.601108936725375,0.013372472276581893
coil2000,0.5,5.5521141628764745,19,3,0.6363666014350946,0.5948793215916504,0.04148727984344425
coil2000,0.5,5.685669427494196,19,4,0.6188845401174168,0.5948793215916504,0.024005218525766425
coil2000,0.5,5.72458765538926,19,5,0.6225375081539466,0.601108936725375,0.021428571428571574
coil2000,0.5,5.607980645464944,19,6,0.6453359425962166,0.5925962165688193,0.05273972602739729
coil2000,0.5,5.685622936128992,19,7,0.6131115459882583,0.6006523157208088,0.01245923026744955
coil2000,0.5,5.470570480373136,19,8,0.6153946510110894,0.6105348988910633,0.004859752120026095
coil2000,0.5,5.567274911614285,19,9,0.6220808871493804,0.6043052837573386,0.01777560339204176
coil2000,0.5,5.615658937339834,19,10,0.5997390737116765,0.6091650358773646,-0.00942596216568814
coil2000,0.5,5.58624238294885,19,11,0.6220808871493804,0.5983692106979779,0.023711676451402486
coil2000,0.5,5.683435200680473,19,12,0.6229941291585127,0.5992824527071102,0.023711676451402486
coil2000,0.5,5.499091509821897,19,13,0.6073385518590998,0.6001956947162426,0.0071428571428572285
coil2000,0.5,5.6682767870144355,19,14,0.6015655577299412,0.6091650358773646,-0.007599478147423344
coil2000,0.5,5.436914526444651,19,15,0.6163078930202217,0.5944227005870841,0.02188519243313758
coil2000,0.5,5.525003390968745,19,16,0.6225375081539466,0.5939660795825179,0.028571428571428692
coil2000,0.5,5.622960715396409,19,17,0.601108936725375,0.6096216568819308,-0.008512720156555798
coil2000,0.5,5.544058210257536,19,18,0.6073385518590998,0.6015655577299412,0.0057729941291585485
coil2000,0.5,5.608890333541827,19,19,0.6278538812785388,0.5948793215916504,0.03297455968688845
coil2000,1.0,5.2353773291631525,0,0,0.6452054794520548,0.627723418134377,0.01748206131767771
coil2000,1.0,5.338315162366858,0,1,0.6295499021526418,0.621037181996086,0.008512720156555798
coil2000,1.0,5.533958542403469,0,2,0.6380626223091976,0.6286366601435094,0.00942596216568825
coil2000,1.0,5.4459848321615825,0,3,0.6398891063274625,0.6339530332681018,0.005936073059360725
coil2000,1.0,5.557730478026385,0,4,0.6420091324200914,0.6272667971298108,0.014742335290280573
coil2000,1.0,5.125546442515819,0,5,0.6541748206131768,0.6205805609915199,0.03359425962165685
coil2000,1.0,5.458892942441018,0,6,0.6447488584474885,0.6201239399869537,0.024624918460534828
coil2000,1.0,5.400056515481269,0,7,0.6389758643183301,0.6272667971298108,0.011709067188519273
coil2000,1.0,5.458460533587356,0,8,0.6371493803000652,0.6286366601435094,0.008512720156555798
coil2000,1.0,5.402796915385861,0,9,0.652348336594912,0.6290932811480756,0.02325505544683637
coil2000,1.0,5.189697875904829,0,10,0.6385192433137639,0.6371493803000652,0.00136986301369868
coil2000,1.0,5.222322605299904,0,11,0.6376060013046314,0.6362361382909328,0.001369863013698569
coil2000,1.0,5.512951682467198,0,12,0.6514350945857795,0.636692759295499,0.014742335290280573
coil2000,1.0,5.430152297278127,0,13,0.6461187214611872,0.6272667971298108,0.01885192433137639
coil2000,1.0,5.388372007104777,0,14,0.6505218525766472,0.6353228962818004,0.0151989562948468
